boundary_from,boundary_to,section,page_index,page_label,block,old_code,old_ex,new_code,new_ex,block_remark,source_pdf
2002,2007,TABLE_I,9,10,7,3920.30,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.43,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.49,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.51,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.59,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.61,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.62,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.63,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.69,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.71,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.72,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.73,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.79,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.91,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.92,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.93,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.94,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3920.99,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
2002,2007,TABLE_I,9,10,7,3921.11,ex,3006.10,,"The scope of subheading 3006.10 was expanded to cover also sterile absorbable surgical or dental yarn and sterile surgical or dental adhesion barriers, whether or not absorbable.",WTO_HSCodes_2002_to_2007.pdf
